Time,Altitude (m),Downrange (m)
71.21,55422.82,22084.45
71.21,55422.82,22084.45
71.21,55422.82,22084.45
71.21,55422.82,22084.45
71.21,55422.82,22084.45
71.21,55422.82,22084.45
71.21,55422.82,22084.45
71.21,55422.82,22084.45
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55451.71,22096.59
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55480.59,22108.74
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55509.47,22120.88
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.29,55538.35,22133.03
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55567.23,22145.25
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55596.1,22157.39
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55624.97,22169.54
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.37,55653.84,22181.68
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55682.7,22193.83
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55711.57,22205.97
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55740.43,22218.11
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.45,55769.28,22230.26
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55798.13,22242.4
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55826.99,22254.55
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55855.83,22266.69
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.53,55884.68,22278.75
71.61,55884.68,22278.75
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55913.52,22290.9
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55942.36,22303.04
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,55971.19,22315.19
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.61,56000.03,22327.33
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56028.86,22339.47
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56057.69,22351.62
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56086.51,22363.68
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
71.69,56115.33,22375.83
