Time,Altitude,Setpoint
1985307.85,51.13,50
1985307.85,51.13,50
1985307.85,51.13,50
1985307.85,51.13,50
1985307.85,51.13,50
1985307.85,51.13,50
1985307.87,51.21,50
1985307.87,51.21,50
1985307.87,51.21,50
1985307.87,51.21,50
1985307.87,51.21,50
1985307.87,51.21,50
1985307.87,51.21,50
1985307.89,51.29,50
1985307.89,51.29,50
1985307.89,51.29,50
1985307.89,51.29,50
1985307.89,51.29,50
1985307.89,51.29,50
1985307.89,51.29,50
1985307.91,51.36,50
1985307.91,51.36,50
1985307.91,51.36,50
1985307.91,51.36,50
1985307.91,51.36,50
1985307.91,51.36,50
1985307.91,51.36,50
1985307.93,51.44,50
1985307.93,51.44,50
1985307.93,51.44,50
1985307.93,51.44,50
1985307.93,51.44,50
1985307.93,51.44,50
1985307.93,51.44,50
1985307.95,51.52,50
1985307.95,51.52,50
1985307.95,51.52,50
1985307.95,51.52,50
1985307.95,51.52,50
1985307.95,51.52,50
1985307.95,51.52,50
1985307.97,51.59,50
1985307.97,51.59,50
1985307.97,51.59,50
1985307.97,51.59,50
1985307.97,51.59,50
1985307.97,51.59,50
1985307.97,51.59,50
1985307.99,51.66,50
1985307.99,51.66,50
1985307.99,51.66,50
1985307.99,51.66,50
1985307.99,51.66,50
1985307.99,51.66,50
1985307.99,51.66,50
1985308.01,51.74,50
1985308.01,51.74,50
1985308.01,51.74,50
1985308.01,51.74,50
1985308.01,51.74,50
1985308.01,51.74,50
1985308.01,51.74,50
1985308.03,51.81,50
1985308.03,51.81,50
1985308.03,51.81,50
1985308.03,51.81,50
1985308.03,51.81,50
1985308.03,51.81,50
1985308.03,51.81,50
1985308.05,51.88,50
1985308.05,51.88,50
1985308.05,51.88,50
1985308.05,51.88,50
1985308.05,51.88,50
1985308.05,51.88,50
1985308.05,51.88,50
1985308.07,51.95,50
1985308.07,51.95,50
1985308.07,51.95,50
1985308.07,51.95,50
1985308.07,51.95,50
1985308.07,51.95,50
1985308.07,51.95,50
1985308.09,52.02,50
1985308.09,52.02,50
1985308.09,52.02,50
1985308.09,52.02,50
1985308.09,52.02,50
1985308.09,52.02,50
1985308.09,52.02,50
1985308.11,52.08,50
1985308.11,52.08,50
1985308.11,52.08,50
1985308.11,52.08,50
1985308.11,52.08,50
1985308.11,52.08,50
1985308.11,52.08,50
1985308.13,52.15,50
1985308.13,52.15,50
1985308.13,52.15,50
1985308.13,52.15,50
1985308.13,52.15,50
1985308.13,52.15,50
1985308.13,52.15,50
1985308.15,52.22,50
1985308.15,52.22,50
1985308.15,52.22,50
1985308.15,52.22,50
1985308.15,52.22,50
1985308.15,52.22,50
1985308.15,52.22,50
1985308.17,52.28,50
1985308.17,52.28,50
1985308.17,52.28,50
1985308.17,52.28,50
1985308.17,52.28,50
1985308.17,52.28,50
1985308.17,52.28,50
1985308.19,52.35,50
1985308.19,52.35,50
1985308.19,52.35,50
1985308.19,52.35,50
1985308.19,52.35,50
1985308.19,52.35,50
1985308.19,52.35,50
1985308.21,52.41,50
1985308.21,52.41,50
1985308.21,52.41,50
1985308.21,52.41,50
1985308.21,52.41,50
1985308.21,52.41,50
1985308.21,52.41,50
1985308.23,52.47,50
1985308.23,52.47,50
1985308.23,52.47,50
1985308.23,52.47,50
1985308.23,52.47,50
1985308.23,52.47,50
1985308.23,52.47,50
1985308.25,52.53,50
1985308.25,52.53,50
1985308.25,52.53,50
1985308.25,52.53,50
1985308.25,52.53,50
1985308.25,52.53,50
1985308.25,52.53,50
1985308.27,52.59,50
1985308.27,52.59,50
1985308.27,52.59,50
1985308.27,52.59,50
1985308.27,52.59,50
1985308.27,52.59,50
1985308.27,52.59,50
1985308.29,52.65,50
1985308.29,52.65,50
1985308.29,52.65,50
1985308.29,52.65,50
1985308.29,52.65,50
1985308.29,52.65,50
1985308.29,52.65,50
1985308.31,52.71,50
1985308.31,52.71,50
1985308.31,52.71,50
1985308.31,52.71,50
1985308.31,52.71,50
1985308.31,52.71,50
1985308.31,52.71,50
1985308.33,52.76,50
1985308.33,52.76,50
1985308.33,52.76,50
1985308.33,52.76,50
1985308.33,52.76,50
1985308.33,52.76,50
1985308.33,52.76,50
1985308.35,52.82,50
1985308.35,52.82,50
1985308.35,52.82,50
1985308.35,52.82,50
1985308.35,52.82,50
1985308.35,52.82,50
1985308.35,52.82,50
1985308.37,52.87,50
1985308.37,52.87,50
1985308.37,52.87,50
1985308.37,52.87,50
1985308.37,52.87,50
1985308.37,52.87,50
1985308.37,52.87,50
1985308.39,52.93,50
1985308.39,52.93,50
1985308.39,52.93,50
1985308.39,52.93,50
1985308.39,52.93,50
1985308.39,52.93,50
1985308.39,52.93,50
1985308.41,52.98,50
1985308.41,52.98,50
1985308.41,52.98,50
1985308.41,52.98,50
1985308.41,52.98,50
1985308.41,52.98,50
1985308.41,52.98,50
1985308.43,53.03,50
1985308.43,53.03,50
1985308.43,53.03,50
1985308.43,53.03,50
1985308.43,53.03,50
1985308.43,53.03,50
1985308.43,53.03,50
1985308.45,53.08,50
1985308.45,53.08,50
1985308.45,53.08,50
1985308.45,53.08,50
1985308.45,53.08,50
1985308.45,53.08,50
1985308.45,53.08,50
1985308.47,53.13,50
1985308.47,53.13,50
1985308.47,53.13,50
1985308.47,53.13,50
1985308.47,53.13,50
1985308.47,53.13,50
1985308.47,53.13,50
1985308.49,53.18,50
1985308.49,53.18,50
1985308.49,53.18,50
1985308.49,53.18,50
1985308.49,53.18,50
1985308.49,53.18,50
1985308.49,53.18,50
1985308.51,53.23,50
1985308.51,53.23,50
1985308.51,53.23,50
1985308.51,53.23,50
1985308.51,53.23,50
1985308.51,53.23,50
1985308.51,53.23,50
1985308.53,53.27,50
1985308.53,53.27,50
1985308.53,53.27,50
1985308.53,53.27,50
1985308.53,53.27,50
1985308.53,53.27,50
1985308.53,53.27,50
1985308.55,53.32,50
1985308.55,53.32,50
1985308.55,53.32,50
1985308.55,53.32,50
1985308.55,53.32,50
1985308.55,53.32,50
1985308.55,53.32,50
1985308.57,53.36,50
1985308.57,53.36,50
1985308.57,53.36,50
1985308.57,53.36,50
1985308.57,53.36,50
1985308.57,53.36,50
1985308.57,53.36,50
1985308.59,53.4,50
1985308.59,53.4,50
1985308.59,53.4,50
1985308.59,53.4,50
1985308.59,53.4,50
1985308.59,53.4,50
1985308.59,53.4,50
1985308.61,53.45,50
1985308.61,53.45,50
1985308.61,53.45,50
1985308.61,53.45,50
1985308.61,53.45,50
1985308.61,53.45,50
1985308.61,53.45,50
1985308.63,53.49,50
1985308.63,53.49,50
1985308.63,53.49,50
1985308.63,53.49,50
1985308.63,53.49,50
1985308.63,53.49,50
1985308.63,53.49,50
1985308.65,53.53,50
1985308.65,53.53,50
1985308.65,53.53,50
1985308.65,53.53,50
1985308.65,53.53,50
1985308.65,53.53,50
1985308.65,53.53,50
1985308.67,53.56,50
1985308.67,53.56,50
1985308.67,53.56,50
1985308.67,53.56,50
1985308.67,53.56,50
1985308.67,53.56,50
1985308.67,53.56,50
1985308.69,53.6,50
1985308.69,53.6,50
1985308.69,53.6,50
1985308.69,53.6,50
1985308.69,53.6,50
1985308.69,53.6,50
1985308.69,53.6,50
1985308.71,53.64,50
1985308.71,53.64,50
1985308.71,53.64,50
1985308.71,53.64,50
1985308.71,53.64,50
1985308.71,53.64,50
1985308.71,53.64,50
1985308.73,53.67,50
1985308.73,53.67,50
1985308.73,53.67,50
1985308.73,53.67,50
1985308.73,53.67,50
1985308.73,53.67,50
1985308.73,53.67,50
1985308.75,53.71,50
1985308.75,53.71,50
1985308.75,53.71,50
1985308.75,53.71,50
1985308.75,53.71,50
1985308.75,53.71,50
1985308.75,53.71,50
1985308.77,53.74,50
1985308.77,53.74,50
1985308.77,53.74,50
1985308.77,53.74,50
1985308.77,53.74,50
1985308.77,53.74,50
1985308.77,53.74,50
1985308.79,53.77,50
1985308.79,53.77,50
1985308.79,53.77,50
1985308.79,53.77,50
1985308.79,53.77,50
1985308.79,53.77,50
1985308.79,53.77,50
1985308.81,53.8,50
1985308.81,53.8,50
1985308.81,53.8,50
1985308.81,53.8,50
1985308.81,53.8,50
1985308.81,53.8,50
1985308.81,53.8,50
1985308.83,53.83,50
1985308.83,53.83,50
1985308.83,53.83,50
1985308.83,53.83,50
1985308.83,53.83,50
1985308.83,53.83,50
1985308.83,53.83,50
1985308.85,53.86,50
1985308.85,53.86,50
1985308.85,53.86,50
1985308.85,53.86,50
1985308.85,53.86,50
1985308.85,53.86,50
1985308.85,53.86,50
1985308.87,53.89,50
1985308.87,53.89,50
1985308.87,53.89,50
1985308.87,53.89,50
1985308.87,53.89,50
1985308.87,53.89,50
1985308.87,53.89,50
1985308.89,53.91,50
1985308.89,53.91,50
1985308.89,53.91,50
1985308.89,53.91,50
1985308.89,53.91,50
1985308.89,53.91,50
1985308.89,53.91,50
1985308.91,53.94,50
1985308.91,53.94,50
1985308.91,53.94,50
1985308.91,53.94,50
1985308.91,53.94,50
1985308.91,53.94,50
1985308.91,53.94,50
1985308.93,53.96,50
1985308.93,53.96,50
1985308.93,53.96,50
1985308.93,53.96,50
1985308.93,53.96,50
1985308.93,53.96,50
1985308.93,53.96,50
1985308.95,53.98,50
1985308.95,53.98,50
1985308.95,53.98,50
1985308.95,53.98,50
1985308.95,53.98,50
1985308.95,53.98,50
1985308.95,53.98,50
1985308.97,54.01,50
1985308.97,54.01,50
1985308.97,54.01,50
1985308.97,54.01,50
1985308.97,54.01,50
1985308.97,54.01,50
1985308.97,54.01,50
1985308.99,54.03,50
1985308.99,54.03,50
1985308.99,54.03,50
1985308.99,54.03,50
1985308.99,54.03,50
1985308.99,54.03,50
1985308.99,54.03,50
1985309.01,54.05,50
1985309.01,54.05,50
1985309.01,54.05,50
1985309.01,54.05,50
1985309.01,54.05,50
1985309.01,54.05,50
1985309.01,54.05,50
1985309.03,54.07,50
1985309.03,54.07,50
1985309.03,54.07,50
1985309.03,54.07,50
1985309.03,54.07,50
1985309.03,54.07,50
1985309.03,54.07,50
1985309.05,54.08,50
1985309.05,54.08,50
1985309.05,54.08,50
1985309.05,54.08,50
1985309.05,54.08,50
1985309.05,54.08,50
1985309.05,54.08,50
1985309.07,54.1,50
1985309.07,54.1,50
1985309.07,54.1,50
1985309.07,54.1,50
1985309.07,54.1,50
1985309.07,54.1,50
1985309.07,54.1,50
1985309.09,54.11,50
1985309.09,54.11,50
1985309.09,54.11,50
1985309.09,54.11,50
1985309.09,54.11,50
1985309.09,54.11,50
1985309.09,54.11,50
1985309.11,54.13,50
1985309.11,54.13,50
1985309.11,54.13,50
1985309.11,54.13,50
1985309.11,54.13,50
1985309.11,54.13,50
1985309.11,54.13,50
1985309.13,54.14,50
1985309.13,54.14,50
1985309.13,54.14,50
1985309.13,54.14,50
1985309.13,54.14,50
1985309.13,54.14,50
1985309.13,54.14,50
1985309.15,54.15,50
1985309.15,54.15,50
1985309.15,54.15,50
1985309.15,54.15,50
1985309.15,54.15,50
1985309.15,54.15,50
1985309.15,54.15,50
1985309.17,54.16,50
1985309.17,54.16,50
1985309.17,54.16,50
1985309.17,54.16,50
1985309.17,54.16,50
1985309.17,54.16,50
1985309.17,54.16,50
1985309.19,54.17,50
1985309.19,54.17,50
1985309.19,54.17,50
1985309.19,54.17,50
1985309.19,54.17,50
1985309.19,54.17,50
1985309.19,54.17,50
1985309.21,54.18,50
1985309.21,54.18,50
1985309.21,54.18,50
1985309.21,54.18,50
1985309.21,54.18,50
1985309.21,54.18,50
1985309.21,54.18,50
1985309.23,54.19,50
1985309.23,54.19,50
1985309.23,54.19,50
1985309.23,54.19,50
1985309.23,54.19,50
1985309.23,54.19,50
1985309.23,54.19,50
1985309.25,54.2,50
1985309.25,54.2,50
1985309.25,54.2,50
1985309.25,54.2,50
1985309.25,54.2,50
1985309.25,54.2,50
1985309.25,54.2,50
1985309.27,54.2,50
1985309.27,54.2,50
1985309.27,54.2,50
1985309.27,54.2,50
1985309.27,54.2,50
1985309.27,54.2,50
1985309.27,54.2,50
1985309.29,54.21,50
1985309.29,54.21,50
1985309.29,54.21,50
1985309.29,54.21,50
1985309.29,54.21,50
1985309.29,54.21,50
1985309.29,54.21,50
1985309.31,54.21,50
1985309.31,54.21,50
1985309.31,54.21,50
1985309.31,54.21,50
1985309.31,54.21,50
1985309.31,54.21,50
1985309.31,54.21,50
1985309.33,54.21,50
1985309.33,54.21,50
1985309.33,54.21,50
1985309.33,54.21,50
1985309.33,54.21,50
1985309.33,54.21,50
1985309.33,54.21,50
1985309.35,54.22,50
1985309.35,54.22,50
1985309.35,54.22,50
1985309.35,54.22,50
1985309.35,54.22,50
1985309.35,54.22,50
1985309.35,54.22,50
1985309.37,54.22,50
1985309.37,54.22,50
1985309.37,54.22,50
1985309.37,54.22,50
1985309.37,54.22,50
1985309.37,54.22,50
1985309.37,54.22,50
1985309.39,54.22,50
1985309.39,54.22,50
1985309.39,54.22,50
1985309.39,54.22,50
1985309.39,54.22,50
1985309.39,54.22,50
1985309.39,54.22,50
1985309.41,54.21,50
1985309.41,54.21,50
1985309.41,54.21,50
1985309.41,54.21,50
1985309.41,54.21,50
1985309.41,54.21,50
1985309.41,54.21,50
1985309.43,54.21,50
1985309.43,54.21,50
1985309.43,54.21,50
1985309.43,54.21,50
1985309.43,54.21,50
1985309.43,54.21,50
1985309.43,54.21,50
1985309.45,54.21,50
1985309.45,54.21,50
1985309.45,54.21,50
1985309.45,54.21,50
1985309.45,54.21,50
1985309.45,54.21,50
1985309.45,54.21,50
1985309.47,54.2,50
1985309.47,54.2,50
1985309.47,54.2,50
1985309.47,54.2,50
1985309.47,54.2,50
1985309.47,54.2,50
1985309.47,54.2,50
1985309.49,54.2,50
1985309.49,54.2,50
1985309.49,54.2,50
1985309.49,54.2,50
1985309.49,54.2,50
1985309.49,54.2,50
1985309.49,54.2,50
1985309.51,54.19,50
1985309.51,54.19,50
1985309.51,54.19,50
1985309.51,54.19,50
1985309.51,54.19,50
1985309.51,54.19,50
1985309.51,54.19,50
1985309.53,54.18,50
1985309.53,54.18,50
1985309.53,54.18,50
1985309.53,54.18,50
1985309.53,54.18,50
1985309.53,54.18,50
1985309.53,54.18,50
1985309.55,54.18,50
1985309.55,54.18,50
1985309.55,54.18,50
1985309.55,54.18,50
1985309.55,54.18,50
1985309.55,54.18,50
1985309.55,54.18,50
1985309.57,54.17,50
1985309.57,54.17,50
1985309.57,54.17,50
1985309.57,54.17,50
1985309.57,54.17,50
1985309.57,54.17,50
1985309.57,54.17,50
1985309.59,54.16,50
1985309.59,54.16,50
1985309.59,54.16,50
1985309.59,54.16,50
1985309.59,54.16,50
1985309.59,54.16,50
1985309.59,54.16,50
1985309.61,54.14,50
1985309.61,54.14,50
1985309.61,54.14,50
1985309.61,54.14,50
1985309.61,54.14,50
1985309.61,54.14,50
1985309.61,54.14,50
1985309.63,54.13,50
1985309.63,54.13,50
1985309.63,54.13,50
1985309.63,54.13,50
1985309.63,54.13,50
1985309.63,54.13,50
1985309.63,54.13,50
1985309.65,54.12,50
1985309.65,54.12,50
1985309.65,54.12,50
1985309.65,54.12,50
1985309.65,54.12,50
1985309.65,54.12,50
1985309.65,54.12,50
1985309.67,54.1,50
1985309.67,54.1,50
1985309.67,54.1,50
1985309.67,54.1,50
1985309.67,54.1,50
1985309.67,54.1,50
1985309.67,54.1,50
1985309.69,54.09,50
1985309.69,54.09,50
1985309.69,54.09,50
1985309.69,54.09,50
1985309.69,54.09,50
1985309.69,54.09,50
1985309.69,54.09,50
1985309.71,54.07,50
1985309.71,54.07,50
1985309.71,54.07,50
1985309.71,54.07,50
1985309.71,54.07,50
1985309.71,54.07,50
1985309.71,54.07,50
1985309.73,54.06,50
1985309.73,54.06,50
1985309.73,54.06,50
1985309.73,54.06,50
1985309.73,54.06,50
1985309.73,54.06,50
1985309.73,54.06,50
1985309.75,54.04,50
1985309.75,54.04,50
1985309.75,54.04,50
1985309.75,54.04,50
1985309.75,54.04,50
1985309.75,54.04,50
1985309.75,54.04,50
1985309.77,54.02,50
1985309.77,54.02,50
1985309.77,54.02,50
1985309.77,54.02,50
1985309.77,54.02,50
1985309.77,54.02,50
1985309.77,54.02,50
1985309.79,54,50
1985309.79,54,50
1985309.79,54,50
1985309.79,54,50
1985309.79,54,50
1985309.79,54,50
1985309.79,54,50
1985309.81,53.98,50
1985309.81,53.98,50
1985309.81,53.98,50
1985309.81,53.98,50
1985309.81,53.98,50
1985309.81,53.98,50
1985309.81,53.98,50
1985309.83,53.96,50
1985309.83,53.96,50
1985309.83,53.96,50
1985309.83,53.96,50
1985309.83,53.96,50
1985309.83,53.96,50
1985309.83,53.96,50
1985309.85,53.93,50
1985309.85,53.93,50
1985309.85,53.93,50
1985309.85,53.93,50
1985309.85,53.93,50
1985309.85,53.93,50
1985309.85,53.93,50
1985309.87,53.91,50
1985309.87,53.91,50
1985309.87,53.91,50
1985309.87,53.91,50
1985309.87,53.91,50
1985309.87,53.91,50
1985309.87,53.91,50
1985309.89,53.89,50
1985309.89,53.89,50
1985309.89,53.89,50
1985309.89,53.89,50
1985309.89,53.89,50
1985309.89,53.89,50
1985309.89,53.89,50
1985309.91,53.86,50
1985309.91,53.86,50
1985309.91,53.86,50
1985309.91,53.86,50
1985309.91,53.86,50
1985309.91,53.86,50
1985309.91,53.86,50
1985309.93,53.84,50
1985309.93,53.84,50
1985309.93,53.84,50
1985309.93,53.84,50
1985309.93,53.84,50
1985309.93,53.84,50
1985309.93,53.84,50
1985309.95,53.81,50
1985309.95,53.81,50
1985309.95,53.81,50
1985309.95,53.81,50
1985309.95,53.81,50
1985309.95,53.81,50
1985309.95,53.81,50
1985309.97,53.78,50
1985309.97,53.78,50
1985309.97,53.78,50
1985309.97,53.78,50
1985309.97,53.78,50
1985309.97,53.78,50
1985309.97,53.78,50
1985309.99,53.76,50
1985309.99,53.76,50
1985309.99,53.76,50
1985309.99,53.76,50
1985309.99,53.76,50
1985309.99,53.76,50
1985309.99,53.76,50
1985310.01,53.73,50
1985310.01,53.73,50
1985310.01,53.73,50
1985310.01,53.73,50
1985310.01,53.73,50
1985310.01,53.73,50
1985310.01,53.73,50
1985310.03,53.7,50
1985310.03,53.7,50
1985310.03,53.7,50
1985310.03,53.7,50
1985310.03,53.7,50
1985310.03,53.7,50
1985310.03,53.7,50
1985310.05,53.67,50
1985310.05,53.67,50
1985310.05,53.67,50
1985310.05,53.67,50
1985310.05,53.67,50
1985310.05,53.67,50
1985310.05,53.67,50
1985310.07,53.64,50
1985310.07,53.64,50
1985310.07,53.64,50
1985310.07,53.64,50
1985310.07,53.64,50
1985310.07,53.64,50
1985310.07,53.64,50
1985310.09,53.6,50
1985310.09,53.6,50
1985310.09,53.6,50
1985310.09,53.6,50
1985310.09,53.6,50
1985310.09,53.6,50
1985310.09,53.6,50
1985310.11,53.57,50
1985310.11,53.57,50
1985310.11,53.57,50
1985310.11,53.57,50
1985310.11,53.57,50
1985310.11,53.57,50
1985310.11,53.57,50
1985310.13,53.54,50
1985310.13,53.54,50
1985310.13,53.54,50
1985310.13,53.54,50
1985310.13,53.54,50
1985310.13,53.54,50
1985310.13,53.54,50
1985310.15,53.5,50
1985310.15,53.5,50
1985310.15,53.5,50
1985310.15,53.5,50
1985310.15,53.5,50
1985310.15,53.5,50
1985310.15,53.5,50
1985310.17,53.47,50
1985310.17,53.47,50
1985310.17,53.47,50
1985310.17,53.47,50
1985310.17,53.47,50
1985310.17,53.47,50
1985310.17,53.47,50
1985310.19,53.43,50
1985310.19,53.43,50
1985310.19,53.43,50
1985310.19,53.43,50
1985310.19,53.43,50
1985310.19,53.43,50
1985310.19,53.43,50
1985310.21,53.4,50
1985310.21,53.4,50
1985310.21,53.4,50
1985310.21,53.4,50
1985310.21,53.4,50
1985310.21,53.4,50
1985310.21,53.4,50
1985310.23,53.36,50
1985310.23,53.36,50
1985310.23,53.36,50
1985310.23,53.36,50
1985310.23,53.36,50
1985310.23,53.36,50
1985310.23,53.36,50
1985310.25,53.33,50
1985310.25,53.33,50
1985310.25,53.33,50
1985310.25,53.33,50
1985310.25,53.33,50
1985310.25,53.33,50
1985310.25,53.33,50
1985310.27,53.29,50
1985310.27,53.29,50
1985310.27,53.29,50
1985310.27,53.29,50
1985310.27,53.29,50
1985310.27,53.29,50
1985310.27,53.29,50
1985310.29,53.25,50
1985310.29,53.25,50
1985310.29,53.25,50
1985310.29,53.25,50
1985310.29,53.25,50
1985310.29,53.25,50
1985310.29,53.25,50
1985310.31,53.21,50
1985310.31,53.21,50
1985310.31,53.21,50
1985310.31,53.21,50
1985310.31,53.21,50
1985310.31,53.21,50
1985310.31,53.21,50
1985310.33,53.17,50
1985310.33,53.17,50
1985310.33,53.17,50
1985310.33,53.17,50
1985310.33,53.17,50
1985310.33,53.17,50
1985310.33,53.17,50
1985310.35,53.13,50
1985310.35,53.13,50
1985310.35,53.13,50
1985310.35,53.13,50
1985310.35,53.13,50
1985310.35,53.13,50
1985310.35,53.13,50
1985310.37,53.09,50
1985310.37,53.09,50
1985310.37,53.09,50
1985310.37,53.09,50
1985310.37,53.09,50
1985310.37,53.09,50
1985310.37,53.09,50
1985310.39,53.05,50
1985310.39,53.05,50
1985310.39,53.05,50
1985310.39,53.05,50
1985310.39,53.05,50
1985310.39,53.05,50
1985310.39,53.05,50
1985310.41,53.01,50
1985310.41,53.01,50
1985310.41,53.01,50
1985310.41,53.01,50
1985310.41,53.01,50
1985310.41,53.01,50
1985310.41,53.01,50
1985310.43,52.96,50
1985310.43,52.96,50
1985310.43,52.96,50
1985310.43,52.96,50
1985310.43,52.96,50
1985310.43,52.96,50
1985310.43,52.96,50
1985310.45,52.92,50
1985310.45,52.92,50
1985310.45,52.92,50
1985310.45,52.92,50
1985310.45,52.92,50
1985310.45,52.92,50
1985310.45,52.92,50
1985310.47,52.88,50
1985310.47,52.88,50
1985310.47,52.88,50
1985310.47,52.88,50
1985310.47,52.88,50
1985310.47,52.88,50
1985310.47,52.88,50
1985310.49,52.83,50
1985310.49,52.83,50
1985310.49,52.83,50
1985310.49,52.83,50
1985310.49,52.83,50
1985310.49,52.83,50
1985310.49,52.83,50
1985310.51,52.79,50
1985310.51,52.79,50
1985310.51,52.79,50
1985310.51,52.79,50
1985310.51,52.79,50
1985310.51,52.79,50
1985310.51,52.79,50
1985310.53,52.75,50
1985310.53,52.75,50
1985310.53,52.75,50
1985310.53,52.75,50
1985310.53,52.75,50
1985310.53,52.75,50
1985310.53,52.75,50
1985310.55,52.7,50
1985310.55,52.7,50
1985310.55,52.7,50
1985310.55,52.7,50
1985310.55,52.7,50
1985310.55,52.7,50
1985310.55,52.7,50
1985310.57,52.65,50
1985310.57,52.65,50
1985310.57,52.65,50
1985310.57,52.65,50
1985310.57,52.65,50
1985310.57,52.65,50
1985310.57,52.65,50
1985310.59,52.61,50
1985310.59,52.61,50
1985310.59,52.61,50
1985310.59,52.61,50
1985310.59,52.61,50
1985310.59,52.61,50
1985310.59,52.61,50
1985310.61,52.56,50
1985310.61,52.56,50
1985310.61,52.56,50
1985310.61,52.56,50
1985310.61,52.56,50
1985310.61,52.56,50
1985310.61,52.56,50
1985310.63,52.52,50
1985310.63,52.52,50
1985310.63,52.52,50
1985310.63,52.52,50
1985310.63,52.52,50
1985310.63,52.52,50
1985310.63,52.52,50
1985310.65,52.47,50
1985310.65,52.47,50
1985310.65,52.47,50
1985310.65,52.47,50
1985310.65,52.47,50
1985310.65,52.47,50
1985310.65,52.47,50
1985310.67,52.42,50
1985310.67,52.42,50
1985310.67,52.42,50
1985310.67,52.42,50
1985310.67,52.42,50
1985310.67,52.42,50
1985310.67,52.42,50
1985310.69,52.37,50
1985310.69,52.37,50
1985310.69,52.37,50
1985310.69,52.37,50
1985310.69,52.37,50
1985310.69,52.37,50
1985310.69,52.37,50
1985310.71,52.32,50
1985310.71,52.32,50
1985310.71,52.32,50
1985310.71,52.32,50
1985310.71,52.32,50
1985310.71,52.32,50
1985310.71,52.32,50
1985310.73,52.28,50
1985310.73,52.28,50
1985310.73,52.28,50
1985310.73,52.28,50
1985310.73,52.28,50
1985310.73,52.28,50
1985310.73,52.28,50
1985310.75,52.23,50
1985310.75,52.23,50
1985310.75,52.23,50
1985310.75,52.23,50
1985310.75,52.23,50
1985310.75,52.23,50
1985310.75,52.23,50
1985310.77,52.18,50
1985310.77,52.18,50
1985310.77,52.18,50
1985310.77,52.18,50
1985310.77,52.18,50
1985310.77,52.18,50
1985310.77,52.18,50
1985310.79,52.13,50
1985310.79,52.13,50
1985310.79,52.13,50
1985310.79,52.13,50
1985310.79,52.13,50
1985310.79,52.13,50
1985310.79,52.13,50
1985310.81,52.08,50
1985310.81,52.08,50
1985310.81,52.08,50
1985310.81,52.08,50
1985310.81,52.08,50
1985310.81,52.08,50
1985310.81,52.08,50
1985310.83,52.03,50
1985310.83,52.03,50
1985310.83,52.03,50
1985310.83,52.03,50
1985310.83,52.03,50
1985310.83,52.03,50
1985310.83,52.03,50
1985310.85,51.98,50
1985310.85,51.98,50
1985310.85,51.98,50
1985310.85,51.98,50
1985310.85,51.98,50
1985310.85,51.98,50
1985310.85,51.98,50
1985310.87,51.93,50
1985310.87,51.93,50
1985310.87,51.93,50
1985310.87,51.93,50
1985310.87,51.93,50
1985310.87,51.93,50
1985310.87,51.93,50
1985310.89,51.88,50
1985310.89,51.88,50
1985310.89,51.88,50
1985310.89,51.88,50
1985310.89,51.88,50
1985310.89,51.88,50
1985310.89,51.88,50
1985310.91,51.83,50
1985310.91,51.83,50
1985310.91,51.83,50
1985310.91,51.83,50
1985310.91,51.83,50
1985310.91,51.83,50
1985310.91,51.83,50
1985310.93,51.77,50
1985310.93,51.77,50
1985310.93,51.77,50
1985310.93,51.77,50
1985310.93,51.77,50
1985310.93,51.77,50
1985310.93,51.77,50
1985310.95,51.72,50
1985310.95,51.72,50
1985310.95,51.72,50
1985310.95,51.72,50
1985310.95,51.72,50
1985310.95,51.72,50
1985310.95,51.72,50
1985310.97,51.67,50
1985310.97,51.67,50
1985310.97,51.67,50
1985310.97,51.67,50
1985310.97,51.67,50
1985310.97,51.67,50
1985310.97,51.67,50
1985310.99,51.62,50
1985310.99,51.62,50
1985310.99,51.62,50
1985310.99,51.62,50
1985310.99,51.62,50
1985310.99,51.62,50
1985310.99,51.62,50
1985311.01,51.57,50
1985311.01,51.57,50
1985311.01,51.57,50
1985311.01,51.57,50
1985311.01,51.57,50
1985311.01,51.57,50
1985311.01,51.57,50
1985311.03,51.52,50
1985311.03,51.52,50
1985311.03,51.52,50
1985311.03,51.52,50
1985311.03,51.52,50
1985311.03,51.52,50
1985311.03,51.52,50
1985311.05,51.46,50
1985311.05,51.46,50
1985311.05,51.46,50
1985311.05,51.46,50
1985311.05,51.46,50
1985311.05,51.46,50
1985311.05,51.46,50
1985311.07,51.41,50
1985311.07,51.41,50
1985311.07,51.41,50
1985311.07,51.41,50
1985311.07,51.41,50
1985311.07,51.41,50
1985311.07,51.41,50
1985311.09,51.36,50
1985311.09,51.36,50
1985311.09,51.36,50
1985311.09,51.36,50
1985311.09,51.36,50
1985311.09,51.36,50
1985311.09,51.36,50
1985311.11,51.31,50
1985311.11,51.31,50
1985311.11,51.31,50
1985311.11,51.31,50
1985311.11,51.31,50
1985311.11,51.31,50
1985311.11,51.31,50
1985311.13,51.25,50
1985311.13,51.25,50
1985311.13,51.25,50
1985311.13,51.25,50
1985311.13,51.25,50
1985311.13,51.25,50
1985311.13,51.25,50
1985311.15,51.2,50
1985311.15,51.2,50
1985311.15,51.2,50
1985311.15,51.2,50
1985311.15,51.2,50
1985311.15,51.2,50
1985311.15,51.2,50
1985311.17,51.15,50
1985311.17,51.15,50
1985311.17,51.15,50
1985311.17,51.15,50
1985311.17,51.15,50
